bin_idx,bin_left,bin_right,bin_count,bipartite_count,bipartite_percent,mean_density_in_bin,mean_bipartivity_in_bin,dataset_name,nodes,density_category
0,0.000000,0.005714,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
1,0.005714,0.011429,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
2,0.011429,0.017143,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
3,0.017143,0.022857,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
4,0.022857,0.028571,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
5,0.028571,0.034286,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
6,0.034286,0.040000,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
7,0.040000,0.045714,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
8,0.045714,0.051429,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
9,0.051429,0.057143,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
10,0.057143,0.062857,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
11,0.062857,0.068571,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
12,0.068571,0.074286,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
13,0.074286,0.080000,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
14,0.080000,0.085714,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
15,0.085714,0.091429,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
16,0.091429,0.097143,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
17,0.097143,0.102857,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
18,0.102857,0.108571,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
19,0.108571,0.114286,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
20,0.114286,0.120000,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
21,0.120000,0.125714,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
22,0.125714,0.131429,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
23,0.131429,0.137143,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
24,0.137143,0.142857,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
25,0.142857,0.148571,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
26,0.148571,0.154286,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
27,0.154286,0.160000,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
28,0.160000,0.165714,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
29,0.165714,0.171429,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
30,0.171429,0.177143,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
31,0.177143,0.182857,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
32,0.182857,0.188571,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
33,0.188571,0.194286,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
34,0.194286,0.200000,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
35,0.200000,0.205714,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
36,0.205714,0.211429,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
37,0.211429,0.217143,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
38,0.217143,0.222857,3,0,0.000000,0.222222,0.762813,18N_Bipartite_Dense,18,Dense
39,0.222857,0.228571,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
40,0.228571,0.234286,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
41,0.234286,0.240000,2,0,0.000000,0.235294,0.714255,18N_Bipartite_Dense,18,Dense
42,0.240000,0.245714,4,0,0.000000,0.241830,0.730259,18N_Bipartite_Dense,18,Dense
43,0.245714,0.251429,6,0,0.000000,0.248366,0.722720,18N_Bipartite_Dense,18,Dense
44,0.251429,0.257143,7,0,0.000000,0.254902,0.705714,18N_Bipartite_Dense,18,Dense
45,0.257143,0.262857,15,0,0.000000,0.261438,0.701707,18N_Bipartite_Dense,18,Dense
46,0.262857,0.268571,23,0,0.000000,0.267974,0.680977,18N_Bipartite_Dense,18,Dense
47,0.268571,0.274286,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
48,0.274286,0.280000,29,0,0.000000,0.274510,0.668460,18N_Bipartite_Dense,18,Dense
49,0.280000,0.285714,43,0,0.000000,0.281046,0.665197,18N_Bipartite_Dense,18,Dense
50,0.285714,0.291429,69,0,0.000000,0.287582,0.656488,18N_Bipartite_Dense,18,Dense
51,0.291429,0.297143,104,0,0.000000,0.294118,0.648750,18N_Bipartite_Dense,18,Dense
52,0.297143,0.302857,121,0,0.000000,0.300654,0.629024,18N_Bipartite_Dense,18,Dense
53,0.302857,0.308571,180,0,0.000000,0.307190,0.623473,18N_Bipartite_Dense,18,Dense
54,0.308571,0.314286,255,0,0.000000,0.313725,0.617917,18N_Bipartite_Dense,18,Dense
55,0.314286,0.320000,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
56,0.320000,0.325714,325,0,0.000000,0.320261,0.608300,18N_Bipartite_Dense,18,Dense
57,0.325714,0.331429,368,0,0.000000,0.326797,0.601609,18N_Bipartite_Dense,18,Dense
58,0.331429,0.337143,447,0,0.000000,0.333333,0.592775,18N_Bipartite_Dense,18,Dense
59,0.337143,0.342857,517,0,0.000000,0.339869,0.586248,18N_Bipartite_Dense,18,Dense
60,0.342857,0.348571,594,0,0.000000,0.346405,0.579913,18N_Bipartite_Dense,18,Dense
61,0.348571,0.354286,595,0,0.000000,0.352941,0.572419,18N_Bipartite_Dense,18,Dense
62,0.354286,0.360000,652,0,0.000000,0.359477,0.567815,18N_Bipartite_Dense,18,Dense
63,0.360000,0.365714,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
64,0.365714,0.371429,622,0,0.000000,0.366013,0.562065,18N_Bipartite_Dense,18,Dense
65,0.371429,0.377143,647,0,0.000000,0.372549,0.558048,18N_Bipartite_Dense,18,Dense
66,0.377143,0.382857,677,0,0.000000,0.379085,0.552628,18N_Bipartite_Dense,18,Dense
67,0.382857,0.388571,641,0,0.000000,0.385621,0.548493,18N_Bipartite_Dense,18,Dense
68,0.388571,0.394286,554,0,0.000000,0.392157,0.545013,18N_Bipartite_Dense,18,Dense
69,0.394286,0.400000,494,0,0.000000,0.398693,0.540684,18N_Bipartite_Dense,18,Dense
70,0.400000,0.405714,447,0,0.000000,0.405229,0.537311,18N_Bipartite_Dense,18,Dense
71,0.405714,0.411429,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
72,0.411429,0.417143,344,0,0.000000,0.411765,0.533957,18N_Bipartite_Dense,18,Dense
73,0.417143,0.422857,301,0,0.000000,0.418301,0.531129,18N_Bipartite_Dense,18,Dense
74,0.422857,0.428571,235,0,0.000000,0.424837,0.528840,18N_Bipartite_Dense,18,Dense
75,0.428571,0.434286,195,0,0.000000,0.431373,0.525865,18N_Bipartite_Dense,18,Dense
76,0.434286,0.440000,152,0,0.000000,0.437908,0.523354,18N_Bipartite_Dense,18,Dense
77,0.440000,0.445714,94,0,0.000000,0.444444,0.521869,18N_Bipartite_Dense,18,Dense
78,0.445714,0.451429,67,0,0.000000,0.450980,0.519081,18N_Bipartite_Dense,18,Dense
79,0.451429,0.457143,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
80,0.457143,0.462857,55,0,0.000000,0.457516,0.517622,18N_Bipartite_Dense,18,Dense
81,0.462857,0.468571,39,0,0.000000,0.464052,0.515840,18N_Bipartite_Dense,18,Dense
82,0.468571,0.474286,29,0,0.000000,0.470588,0.514232,18N_Bipartite_Dense,18,Dense
83,0.474286,0.480000,26,0,0.000000,0.477124,0.513181,18N_Bipartite_Dense,18,Dense
84,0.480000,0.485714,6,0,0.000000,0.483660,0.511501,18N_Bipartite_Dense,18,Dense
85,0.485714,0.491429,7,0,0.000000,0.490196,0.511792,18N_Bipartite_Dense,18,Dense
86,0.491429,0.497143,3,0,0.000000,0.496732,0.509515,18N_Bipartite_Dense,18,Dense
87,0.497143,0.502857,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
88,0.502857,0.508571,4,0,0.000000,0.503268,0.508833,18N_Bipartite_Dense,18,Dense
89,0.508571,0.514286,1,0,0.000000,0.509804,0.507663,18N_Bipartite_Dense,18,Dense
90,0.514286,0.520000,1,0,0.000000,0.516340,0.506936,18N_Bipartite_Dense,18,Dense
91,0.520000,0.525714,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
92,0.525714,0.531429,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
93,0.531429,0.537143,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
94,0.537143,0.542857,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
95,0.542857,0.548571,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
96,0.548571,0.554286,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
97,0.554286,0.560000,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
98,0.560000,0.565714,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
99,0.565714,0.571429,0,0,NA,NA,NA,18N_Bipartite_Dense,18,Dense
0,0.000000,0.005714,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
1,0.005714,0.011429,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
2,0.011429,0.017143,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
3,0.017143,0.022857,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
4,0.022857,0.028571,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
5,0.028571,0.034286,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
6,0.034286,0.040000,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
7,0.040000,0.045714,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
8,0.045714,0.051429,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
9,0.051429,0.057143,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
10,0.057143,0.062857,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
11,0.062857,0.068571,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
12,0.068571,0.074286,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
13,0.074286,0.080000,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
14,0.080000,0.085714,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
15,0.085714,0.091429,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
16,0.091429,0.097143,4,3,75.000000,0.091503,0.987762,18N_Bipartite_Medium,18,Medium
17,0.097143,0.102857,5,2,40.000000,0.098039,0.973883,18N_Bipartite_Medium,18,Medium
18,0.102857,0.108571,10,3,30.000000,0.104575,0.989523,18N_Bipartite_Medium,18,Medium
19,0.108571,0.114286,12,1,8.333333,0.111111,0.962164,18N_Bipartite_Medium,18,Medium
20,0.114286,0.120000,34,1,2.941176,0.117647,0.954898,18N_Bipartite_Medium,18,Medium
21,0.120000,0.125714,56,4,7.142857,0.124183,0.948512,18N_Bipartite_Medium,18,Medium
22,0.125714,0.131429,109,6,5.504587,0.130719,0.936592,18N_Bipartite_Medium,18,Medium
23,0.131429,0.137143,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
24,0.137143,0.142857,150,2,1.333333,0.137255,0.927794,18N_Bipartite_Medium,18,Medium
25,0.142857,0.148571,231,0,0.000000,0.143791,0.928268,18N_Bipartite_Medium,18,Medium
26,0.148571,0.154286,295,1,0.338983,0.150327,0.911219,18N_Bipartite_Medium,18,Medium
27,0.154286,0.160000,417,1,0.239808,0.156863,0.904770,18N_Bipartite_Medium,18,Medium
28,0.160000,0.165714,463,0,0.000000,0.163399,0.894725,18N_Bipartite_Medium,18,Medium
29,0.165714,0.171429,582,0,0.000000,0.169935,0.882777,18N_Bipartite_Medium,18,Medium
30,0.171429,0.177143,679,0,0.000000,0.176471,0.868676,18N_Bipartite_Medium,18,Medium
31,0.177143,0.182857,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
32,0.182857,0.188571,734,0,0.000000,0.183007,0.858368,18N_Bipartite_Medium,18,Medium
33,0.188571,0.194286,787,0,0.000000,0.189542,0.846969,18N_Bipartite_Medium,18,Medium
34,0.194286,0.200000,861,0,0.000000,0.196078,0.829657,18N_Bipartite_Medium,18,Medium
35,0.200000,0.205714,797,0,0.000000,0.202614,0.819427,18N_Bipartite_Medium,18,Medium
36,0.205714,0.211429,729,0,0.000000,0.209150,0.807774,18N_Bipartite_Medium,18,Medium
37,0.211429,0.217143,662,0,0.000000,0.215686,0.793019,18N_Bipartite_Medium,18,Medium
38,0.217143,0.222857,578,0,0.000000,0.222222,0.777585,18N_Bipartite_Medium,18,Medium
39,0.222857,0.228571,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
40,0.228571,0.234286,473,0,0.000000,0.228758,0.762295,18N_Bipartite_Medium,18,Medium
41,0.234286,0.240000,354,0,0.000000,0.235294,0.754717,18N_Bipartite_Medium,18,Medium
42,0.240000,0.245714,310,0,0.000000,0.241830,0.740485,18N_Bipartite_Medium,18,Medium
43,0.245714,0.251429,182,0,0.000000,0.248366,0.725367,18N_Bipartite_Medium,18,Medium
44,0.251429,0.257143,167,0,0.000000,0.254902,0.711039,18N_Bipartite_Medium,18,Medium
45,0.257143,0.262857,118,0,0.000000,0.261438,0.702621,18N_Bipartite_Medium,18,Medium
46,0.262857,0.268571,77,0,0.000000,0.267974,0.686972,18N_Bipartite_Medium,18,Medium
47,0.268571,0.274286,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
48,0.274286,0.280000,45,0,0.000000,0.274510,0.677967,18N_Bipartite_Medium,18,Medium
49,0.280000,0.285714,37,0,0.000000,0.281046,0.663318,18N_Bipartite_Medium,18,Medium
50,0.285714,0.291429,20,0,0.000000,0.287582,0.655292,18N_Bipartite_Medium,18,Medium
51,0.291429,0.297143,10,0,0.000000,0.294118,0.651862,18N_Bipartite_Medium,18,Medium
52,0.297143,0.302857,5,0,0.000000,0.300654,0.610985,18N_Bipartite_Medium,18,Medium
53,0.302857,0.308571,4,0,0.000000,0.307190,0.637591,18N_Bipartite_Medium,18,Medium
54,0.308571,0.314286,1,0,0.000000,0.313725,0.635149,18N_Bipartite_Medium,18,Medium
55,0.314286,0.320000,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
56,0.320000,0.325714,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
57,0.325714,0.331429,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
58,0.331429,0.337143,2,0,0.000000,0.333333,0.610766,18N_Bipartite_Medium,18,Medium
59,0.337143,0.342857,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
60,0.342857,0.348571,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
61,0.348571,0.354286,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
62,0.354286,0.360000,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
63,0.360000,0.365714,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
64,0.365714,0.371429,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
65,0.371429,0.377143,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
66,0.377143,0.382857,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
67,0.382857,0.388571,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
68,0.388571,0.394286,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
69,0.394286,0.400000,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
70,0.400000,0.405714,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
71,0.405714,0.411429,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
72,0.411429,0.417143,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
73,0.417143,0.422857,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
74,0.422857,0.428571,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
75,0.428571,0.434286,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
76,0.434286,0.440000,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
77,0.440000,0.445714,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
78,0.445714,0.451429,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
79,0.451429,0.457143,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
80,0.457143,0.462857,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
81,0.462857,0.468571,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
82,0.468571,0.474286,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
83,0.474286,0.480000,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
84,0.480000,0.485714,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
85,0.485714,0.491429,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
86,0.491429,0.497143,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
87,0.497143,0.502857,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
88,0.502857,0.508571,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
89,0.508571,0.514286,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
90,0.514286,0.520000,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
91,0.520000,0.525714,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
92,0.525714,0.531429,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
93,0.531429,0.537143,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
94,0.537143,0.542857,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
95,0.542857,0.548571,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
96,0.548571,0.554286,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
97,0.554286,0.560000,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
98,0.560000,0.565714,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
99,0.565714,0.571429,0,0,NA,NA,NA,18N_Bipartite_Medium,18,Medium
0,0.000000,0.005714,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
1,0.005714,0.011429,1,1,100.000000,0.006536,1.000000,18N_Bipartite_Sparse,18,Sparse
2,0.011429,0.017143,1,1,100.000000,0.013072,1.000000,18N_Bipartite_Sparse,18,Sparse
3,0.017143,0.022857,20,20,100.000000,0.019608,1.000000,18N_Bipartite_Sparse,18,Sparse
4,0.022857,0.028571,60,60,100.000000,0.026144,1.000000,18N_Bipartite_Sparse,18,Sparse
5,0.028571,0.034286,157,154,98.089172,0.032680,0.998982,18N_Bipartite_Sparse,18,Sparse
6,0.034286,0.040000,311,302,97.106109,0.039216,0.998496,18N_Bipartite_Sparse,18,Sparse
7,0.040000,0.045714,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
8,0.045714,0.051429,500,476,95.200000,0.045752,0.997843,18N_Bipartite_Sparse,18,Sparse
9,0.051429,0.057143,739,678,91.745602,0.052288,0.996523,18N_Bipartite_Sparse,18,Sparse
10,0.057143,0.062857,998,876,87.775551,0.058824,0.994821,18N_Bipartite_Sparse,18,Sparse
11,0.062857,0.068571,1176,952,80.952381,0.065359,0.992368,18N_Bipartite_Sparse,18,Sparse
12,0.068571,0.074286,1236,902,72.977346,0.071895,0.989378,18N_Bipartite_Sparse,18,Sparse
13,0.074286,0.080000,1198,760,63.439065,0.078431,0.986016,18N_Bipartite_Sparse,18,Sparse
14,0.080000,0.085714,1009,554,54.905847,0.084967,0.983056,18N_Bipartite_Sparse,18,Sparse
15,0.085714,0.091429,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
16,0.091429,0.097143,816,343,42.034314,0.091503,0.978258,18N_Bipartite_Sparse,18,Sparse
17,0.097143,0.102857,640,230,35.937500,0.098039,0.976169,18N_Bipartite_Sparse,18,Sparse
18,0.102857,0.108571,468,79,16.880342,0.104575,0.963798,18N_Bipartite_Sparse,18,Sparse
19,0.108571,0.114286,271,39,14.391144,0.111111,0.961746,18N_Bipartite_Sparse,18,Sparse
20,0.114286,0.120000,184,13,7.065217,0.117647,0.958190,18N_Bipartite_Sparse,18,Sparse
21,0.120000,0.125714,105,5,4.761905,0.124183,0.948177,18N_Bipartite_Sparse,18,Sparse
22,0.125714,0.131429,52,0,0.000000,0.130719,0.941602,18N_Bipartite_Sparse,18,Sparse
23,0.131429,0.137143,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
24,0.137143,0.142857,30,0,0.000000,0.137255,0.929549,18N_Bipartite_Sparse,18,Sparse
25,0.142857,0.148571,15,0,0.000000,0.143791,0.929503,18N_Bipartite_Sparse,18,Sparse
26,0.148571,0.154286,8,0,0.000000,0.150327,0.928109,18N_Bipartite_Sparse,18,Sparse
27,0.154286,0.160000,5,0,0.000000,0.156863,0.891336,18N_Bipartite_Sparse,18,Sparse
28,0.160000,0.165714,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
29,0.165714,0.171429,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
30,0.171429,0.177143,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
31,0.177143,0.182857,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
32,0.182857,0.188571,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
33,0.188571,0.194286,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
34,0.194286,0.200000,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
35,0.200000,0.205714,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
36,0.205714,0.211429,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
37,0.211429,0.217143,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
38,0.217143,0.222857,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
39,0.222857,0.228571,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
40,0.228571,0.234286,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
41,0.234286,0.240000,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
42,0.240000,0.245714,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
43,0.245714,0.251429,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
44,0.251429,0.257143,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
45,0.257143,0.262857,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
46,0.262857,0.268571,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
47,0.268571,0.274286,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
48,0.274286,0.280000,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
49,0.280000,0.285714,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
50,0.285714,0.291429,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
51,0.291429,0.297143,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
52,0.297143,0.302857,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
53,0.302857,0.308571,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
54,0.308571,0.314286,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
55,0.314286,0.320000,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
56,0.320000,0.325714,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
57,0.325714,0.331429,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
58,0.331429,0.337143,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
59,0.337143,0.342857,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
60,0.342857,0.348571,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
61,0.348571,0.354286,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
62,0.354286,0.360000,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
63,0.360000,0.365714,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
64,0.365714,0.371429,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
65,0.371429,0.377143,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
66,0.377143,0.382857,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
67,0.382857,0.388571,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
68,0.388571,0.394286,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
69,0.394286,0.400000,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
70,0.400000,0.405714,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
71,0.405714,0.411429,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
72,0.411429,0.417143,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
73,0.417143,0.422857,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
74,0.422857,0.428571,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
75,0.428571,0.434286,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
76,0.434286,0.440000,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
77,0.440000,0.445714,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
78,0.445714,0.451429,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
79,0.451429,0.457143,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
80,0.457143,0.462857,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
81,0.462857,0.468571,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
82,0.468571,0.474286,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
83,0.474286,0.480000,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
84,0.480000,0.485714,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
85,0.485714,0.491429,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
86,0.491429,0.497143,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
87,0.497143,0.502857,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
88,0.502857,0.508571,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
89,0.508571,0.514286,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
90,0.514286,0.520000,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
91,0.520000,0.525714,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
92,0.525714,0.531429,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
93,0.531429,0.537143,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
94,0.537143,0.542857,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
95,0.542857,0.548571,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
96,0.548571,0.554286,0,0,NA,NA,NA,18N_Bipartite_Sparse,18,Sparse
